Date,Open,High,Low,Close,Volume,Adj Close
2016-09-01,878.00,884.880005,872.890015,875.950012,000,875.950012
2016-08-01,881.299988,891.059998,848.840027,875.950012,000,875.950012
2016-07-01,850.840027,883.039978,813.390015,876.01001,000,876.01001
2016-06-01,884.070007,885.820007,791.440002,846.469971,000,846.469971
2016-05-02,874.50,890.390015,841.119995,884.169983,000,884.169983
2016-04-01,854.469971,903.849976,836.25,869.890015,9929000,869.890015
2016-03-01,847.700012,891.940002,845.580017,864.409973,000,864.409973
2016-02-01,875.130005,875.469971,769.25,849.950012,000,849.950012
2016-01-04,897.309998,897.559998,802.77002,874.299988,000,874.299988
2015-12-01,963.549988,967.02002,868.75,906.330017,000,906.330017
2015-11-02,933.169983,966.559998,918.549988,961.869995,000,961.869995
2015-10-01,869.859985,951.710022,845.830017,941.710022,000,941.710022
2015-09-01,888.840027,912.590027,828.719971,858.549988,21088600,858.549988
2015-08-03,988.119995,1012.390015,819.25,900.52002,000,900.52002
2015-07-01,951.630005,1015.969971,906.97998,987.830017,000,987.830017
2015-06-01,987.799988,995.570007,925.52002,940.559998,000,940.559998
2015-05-01,980.919983,1012.630005,948.650024,983.52002,000,983.52002
2015-04-01,979.48999,1028.640015,973.409973,983.710022,000,983.710022
2015-03-02,972.330017,1000.039978,958.609985,984.50,000,984.50
2015-02-02,908.130005,973.01001,900.039978,973.01001,000,973.01001
2015-01-02,843.030029,921.109985,803.650024,906.280029,000,906.280029
2014-12-01,844.679993,860.530029,772.919983,839.52002,357415800,839.52002
2014-11-03,818.349976,851.030029,800.01001,850.539978,523002100,850.539978
2014-10-01,842.359985,845.630005,733.380005,819.47998,313652300,819.47998
2014-09-01,838.080017,858.77002,831.380005,844.219971,203854400,844.219971
2014-08-01,814.210022,840.679993,786.789978,836.929993,214013900,836.929993
2014-07-01,843.099976,853.900024,813.070007,814.840027,340245700,814.840027
2014-06-02,853.52002,867.799988,837.700012,840.880005,254797400,840.880005
2014-05-02,839.909973,854.640015,826.549988,852.190002,253807200,852.190002
2014-04-01,834.429993,847.710022,815.799988,841.51001,235796800,841.51001
2014-03-03,815.880005,837.340027,790.830017,831.469971,246696700,831.469971
2014-02-03,787.130005,830.669983,770.940002,829.01001,234642400,829.01001
2014-01-02,812.109985,821.409973,775.190002,786.580017,235198600,786.580017
2013-12-02,804.72998,810.030029,765.75,809.950012,182322200,809.950012
2013-11-01,804.01001,815.150024,791.51001,804.640015,219926000,804.640015
2013-10-01,775.630005,805.469971,766.369995,803.47998,197704300,803.47998
2013-09-02,748.580017,791.51001,742.130005,776.130005,206256500,776.130005
2013-08-01,752.76001,775.700012,739.330017,741.409973,225000500,741.409973
2013-07-01,708.380005,753.599976,693.390015,751.710022,217482500,751.710022
2013-06-03,737.47998,744.119995,674.650024,703.840027,293794100,703.840027
2013-05-02,723.780029,763.900024,722.830017,740.840027,284064100,740.840027
2013-04-02,712.460022,730.090027,687.940002,726.809998,259263000,726.809998
2013-03-01,702.450012,729.340027,694.400024,713.080017,235733300,713.080017
2013-02-01,699.27002,710.710022,680.880005,703.590027,245182600,703.590027
2013-01-02,691.359985,712.530029,688.969971,698.73999,197117900,698.73999
2012-12-03,672.049988,688.27002,670.869995,680.869995,168593600,680.869995
2012-11-01,651.309998,674.919983,635.159973,670.289978,189067400,670.289978
2012-10-01,641.469971,669.799988,641.469971,651.859985,247455300,651.859985
2012-09-03,649.289978,676.02002,642.380005,642.380005,280011900,642.380005
2012-08-01,633.090027,666.919983,624.609985,650.609985,230131500,650.609985
2012-07-02,613.119995,640.469971,598.570007,632.169983,296562800,632.169983
2012-06-01,577.299988,611.809998,558.330017,611.809998,340969300,611.809998
2012-05-02,621.109985,622.840027,570.840027,576.809998,303287800,576.809998
2012-04-02,643.76001,650.859985,591.559998,612.580017,345575300,612.580017
2012-03-01,639.409973,667.150024,626.859985,642.309998,282081600,642.309998
2012-02-01,617.169983,645.880005,617.169983,640.72998,287599900,640.72998
2012-01-02,593.52002,624.590027,588.140015,613.75,272087600,613.75
2011-12-01,587.169983,601.799988,555.98999,592.849976,236561300,592.849976
2011-11-01,587.400024,600.059998,527.460022,587.169983,334833800,587.169983
2011-10-03,545.909973,627.570007,529.26001,601.809998,336561500,601.809998
2011-09-01,602.159973,602.159973,514.109985,559.280029,371936800,559.280029
2011-08-01,675.98999,677.50,556.630005,600.440002,241741000,600.440002
2011-07-01,704.51001,713.409973,656.789978,668.429993,309813300,668.429993
2011-06-01,715.049988,715.47998,670.169983,704.539978,255696300,704.539978
2011-05-02,732.460022,732.73999,695.820007,714.070007,265897400,714.070007
2011-04-01,718.450012,728.400024,692.359985,727.909973,261133200,727.909973
2011-03-01,735.859985,739.119995,667.549988,713.159973,246268700,713.159973
2011-02-01,721.039978,742.51001,714.400024,732.809998,334492700,732.809998
2011-01-03,696.50,727.280029,689.830017,716.51001,312681000,716.51001
2010-12-01,662.950012,709.799988,660.049988,690.799988,207048300,690.799988
2010-11-01,698.330017,710.539978,655.119995,657.98999,322225900,657.98999
2010-10-01,673.169983,701.900024,659.780029,692.849976,264684200,692.849976
2010-09-01,635.789978,686.799988,631.429993,671.849976,301250700,671.849976
2010-08-02,661.429993,681.960022,619.619995,633.530029,262062300,633.530029
2010-07-01,616.380005,669.369995,604.77002,656.75,312648200,656.75
2010-06-01,632.580017,678.47998,611.099976,625.00,348016100,625.00
2010-05-03,679.219971,686.349976,597.380005,635.559998,488593400,635.559998
2010-04-01,702.26001,719.690002,667.030029,681.299988,347623900,681.299988
2010-03-01,657.369995,706.48999,654.880005,698.51001,284428300,698.51001
2010-02-01,654.799988,673.599976,625.530029,651.969971,363933900,651.969971
2010-01-04,686.369995,708.109985,651.409973,658.880005,308184500,658.880005
2009-12-01,646.52002,689.830017,646.52002,683.76001,247289300,683.76001
2009-11-02,630.880005,672.890015,622.309998,640.50,292831900,640.50
