Date,Open,High,Low,Close,Volume,Adj Close
2013-03-01,12798.700195,12904.700195,12622.50,12749.900391,192057500,12749.900391
2013-02-01,12741.200195,12832.700195,12602.50,12821.799805,185502000,12821.799805
2013-01-02,12571.799805,12895.299805,12430.400391,12685.200195,171532500,12685.200195
2012-12-03,12253.700195,12457.299805,12095.50,12433.50,178410800,12433.50
2012-11-01,12408.50,12511.50,11761.299805,12239.400391,162452100,12239.400391
2012-10-01,12372.50,12494.00,12137.200195,12422.900391,143581600,12422.900391
2012-09-04,11978.00,12529.799805,11904.50,12317.50,202291900,12317.50
2012-08-01,11693.099609,12196.799805,11475.400391,11949.299805,138927900,11949.299805
2012-07-02,11596.599609,11936.200195,11366.700195,11664.700195,154889200,11664.700195
2012-06-01,11413.099609,11824.599609,11209.599609,11596.599609,206078200,11596.599609
2012-05-01,12325.700195,12364.599609,11256.700195,11513.200195,189442000,11513.200195
2012-04-02,12381.50,12526.599609,11869.00,12292.700195,190331600,12292.700195
2012-03-01,12643.00,12731.50,12194.50,12392.200195,235074600,12392.200195
2012-02-01,12510.700195,12788.599609,12291.799805,12644.00,222110700,12644.00
2012-01-03,12097.200195,12616.00,11955.900391,12452.200195,206625700,12452.200195
2011-12-01,12174.099609,12268.900391,11468.700195,11955.099609,204314900,11955.099609
2011-11-01,11963.200195,12542.599609,11420.799805,12204.099609,210458400,12204.099609
2011-10-03,11516.900391,12541.799805,10848.200195,12252.099609,243917800,12252.099609
2011-09-01,12770.700195,12798.50,11293.599609,11623.799805,255990400,11623.799805
2011-08-01,12945.599609,13010.599609,11617.799805,12768.700195,254208400,12768.700195
2011-07-01,13300.900391,13516.200195,12858.400391,12945.599609,176105400,12945.599609
2011-06-01,13806.099609,13823.400391,12763.50,13300.900391,212624300,13300.900391
2011-05-02,13944.799805,14089.099609,13264.799805,13802.900391,188501800,13802.900391
2011-04-01,14118.200195,14315.400391,13584.599609,13944.799805,211107800,13944.799805
2011-03-01,14167.00,14329.50,13237.900391,14116.099609,241112000,14116.099609
2011-02-01,13617.700195,14160.700195,13552.299805,14136.50,246926200,14136.50
2011-01-03,13443.200195,13588.50,13139.50,13552.00,231783600,13552.00
2010-12-01,13067.00,13493.599609,12952.900391,13443.200195,181850900,13443.200195
2010-11-01,12725.900391,13114.099609,12501.799805,12952.900391,227234700,12952.900391
2010-10-01,12400.099609,12710.200195,12262.700195,12676.200195,196778200,12676.200195
2010-09-01,11978.299805,12406.400391,11914.200195,12368.700195,227073400,12368.700195
2010-08-02,11713.400391,11990.799805,11469.299805,11913.900391,188680800,11913.900391
2010-07-01,11294.400391,11822.700195,11065.50,11713.400391,173227000,11713.400391
2010-06-01,11702.200195,12077.00,11244.00,11294.400391,207271300,11294.400391
2010-05-03,12274.00,12294.599609,11180.00,11763.00,221992100,11763.00
2010-04-01,12069.900391,12321.799805,11954.00,12210.700195,198691100,12210.700195
2010-03-01,11682.799805,12129.299805,11629.599609,12037.700195,187124000,12037.700195
2010-02-01,11147.50,11763.299805,10990.400391,11629.599609,173905200,11629.599609
2010-01-04,11847.299805,12070.700195,11084.299805,11094.299805,172979900,11094.299805
2009-12-01,11574.700195,11816.299805,11248.900391,11746.099609,153960100,11746.099609
2009-11-02,10896.700195,11737.799805,10745.299805,11447.200195,181996000,11447.200195
2009-10-01,11403.299805,11595.00,10767.599609,10910.799805,193709700,10910.799805
2009-09-01,10840.900391,11648.599609,10634.799805,11395.00,228214400,11395.00
2009-08-03,10787.200195,11065.400391,10480.200195,10868.200195,177226000,10868.200195
2009-07-01,10374.900391,10841.50,9535.50,10787.200195,171263000,10787.200195
2009-06-01,10530.799805,10726.00,9727.299805,10374.900391,226377900,10374.900391
2009-05-01,9369.200195,10493.099609,9324.799805,10370.099609,238554400,10370.099609
2009-04-01,8647.599609,9568.299805,8617.299805,9324.799805,243552300,9324.799805
2009-03-02,7997.600098,9018.50,7480.00,8720.400391,275558400,8720.400391
2009-02-02,8603.00,9151.599609,7566.299805,8123.00,264754700,8123.00
2009-01-02,8951.900391,9505.700195,8387.599609,8694.900391,239750600,8694.900391
2008-12-01,8816.400391,9270.599609,7802.299805,8987.700195,265848800,8987.700195
