Date,Open,High,Low,Close,Volume,Adj Close
2010-10-01,20094.099609,20854.550781,19768.960938,20032.339844,14400,20032.339844
2010-09-01,18027.119141,20267.980469,18027.119141,20069.119141,16600,20069.119141
2010-08-02,17911.310547,18475.269531,17819.990234,17971.119141,14900,17971.119141
2010-07-01,17679.339844,18237.560547,17395.580078,17868.289062,15600,17868.289062
2010-06-01,16942.820312,17919.619141,16318.389648,17700.900391,23500,17700.900391
2010-05-03,17536.859375,17536.859375,15960.150391,16944.630859,19700,16944.630859
2010-04-01,17555.039062,18047.859375,17276.800781,17558.710938,13600,17558.710938
2010-03-02,16438.449219,17793.009766,16438.449219,17527.769531,18100,17527.769531
2010-02-01,16339.320312,16669.25,15651.990234,16429.550781,20100,16429.550781
2010-01-04,17473.449219,17790.330078,15982.080078,16357.959961,21900,16357.959961
2009-12-01,16947.460938,17530.939453,16577.779297,17464.810547,19800,17464.810547
2009-11-03,15838.629883,17290.480469,15330.55957,16926.220703,25000,16926.220703
2009-10-01,17186.199219,17457.259766,15805.200195,15896.280273,31500,15896.280273
2009-09-01,15691.269531,17142.519531,15356.719727,17126.839844,28500,17126.839844
2009-08-03,15694.780273,16002.459961,14684.450195,15666.639648,29700,15666.639648
2009-07-01,14493.839844,15732.80957,13219.990234,15670.30957,36300,15670.30957
2009-06-01,14790.889648,15600.299805,14016.950195,14493.839844,40300,14493.839844
2009-05-04,11635.240234,14930.540039,11621.299805,14625.25,54700,14625.25
2009-04-01,9745.769531,11492.099609,9546.290039,11403.25,52900,11403.25
2009-03-02,8762.879883,10127.089844,8047.169922,9708.50,46000,9708.50
2009-02-02,9363.580078,9724.870117,8619.219727,8891.610352,36600,8891.610352
2009-01-02,9973.05957,10469.719727,8631.599609,9424.240234,61400,9424.240234
2008-12-01,9162.94043,10188.540039,8467.429688,9647.30957,56300,9647.30957
2008-11-03,10209.370117,10945.410156,8316.389648,9092.719727,48300,9092.719727
2008-10-01,13006.719727,13203.860352,7697.390137,9788.05957,46400,9788.05957
2008-09-01,14412.990234,15107.009766,12153.549805,12860.429688,31700,12860.429688
2008-08-01,14064.259766,15579.780273,14002.429688,14564.530273,25200,14564.530273
2008-07-01,13480.019531,15130.089844,12514.990234,14355.75,30300,14355.75
2008-06-02,16591.460938,16632.720703,13405.540039,13461.599609,24300,13461.599609
2008-05-02,17560.150391,17735.699219,16196.019531,16415.570312,20100,16415.570312
2008-04-01,15771.719727,17480.740234,15297.959961,17287.310547,21100,17287.310547
2008-03-03,17227.560547,17227.560547,14677.240234,15644.44043,25900,15644.44043
2008-02-01,17820.669922,18895.339844,16457.740234,17578.720703,16600,17578.720703
2008-01-02,20393.099609,21206.769531,15332.419922,17648.710938,21400,17648.710938
2007-12-03,19547.089844,20498.109375,18886.400391,20286.990234,13800,20286.990234
2007-11-01,20130.230469,20204.210938,18182.830078,19363.189453,16600,19363.189453
2007-10-01,17356.990234,20238.160156,17144.580078,19837.990234,30500,19837.990234
2007-09-03,15401.990234,17361.470703,15323.049805,17291.099609,20600,17291.099609
2007-08-01,15344.019531,15542.400391,13779.879883,15318.599609,16700,15318.599609
2007-07-02,14685.160156,15868.849609,14638.879883,15550.990234,18500,15550.990234
2007-06-01,14610.280273,14683.360352,13946.990234,14650.509766,14300,14650.509766
2007-05-03,13987.769531,14576.370117,13562.950195,14544.459961,15300,14544.459961
2007-04-02,12811.929688,14383.719727,12425.519531,13872.370117,18400,13872.370117
2007-03-01,13013.740234,13386.950195,12316.099609,13072.099609,18400,13072.099609
2007-02-01,14124.360352,14723.879883,12800.910156,12938.089844,19000,12938.089844
2007-01-02,13827.769531,14325.919922,13303.219727,14090.919922,16100,14090.919922
2006-12-01,13729.669922,14035.299805,12801.650391,13786.910156,14600,13786.910156
2006-11-01,12992.620117,13799.019531,12937.299805,13696.30957,17900,13696.30957
2006-10-03,12473.790039,13075.849609,12178.830078,12961.900391,14800,12961.900391
2006-09-01,11699.570312,12485.169922,11445.19043,12454.419922,14600,12454.419922
