Date,Open,High,Low,Close,Volume,Adj Close
2016-09-01,5433.00,5433.00,5405.700195,5415.600098,000,5415.600098
2016-08-01,5562.399902,5611.200195,5412.600098,5433.00,000,5433.00
2016-07-01,5233.399902,5570.399902,5148.700195,5562.299805,000,5562.299805
2016-06-01,5378.600098,5392.50,5051.00,5233.399902,000,5233.399902
2016-05-02,5252.200195,5427.700195,5182.200195,5378.600098,000,5378.600098
2016-04-01,5082.799805,5281.600098,4893.50,5252.200195,000,5252.200195
2016-03-01,4880.899902,5216.200195,4868.100098,5082.799805,000,5082.799805
2016-02-01,5005.50,5073.00,4706.700195,4880.899902,000,4880.899902
2016-01-04,5295.899902,5331.399902,4803.899902,5005.50,000,5005.50
2015-12-01,5166.50,5325.799805,4909.600098,5295.899902,000,5295.899902
2015-11-02,5239.399902,5313.700195,4979.200195,5166.50,000,5166.50
2015-10-01,5021.700195,5384.799805,5021.700195,5239.399902,000,5239.399902
2015-09-01,5207.00,5221.100098,4918.399902,5021.600098,34574500,5021.600098
2015-08-03,5699.200195,5727.700195,4928.299805,5207.00,000,5207.00
2015-07-01,5459.00,5718.899902,5383.700195,5699.200195,000,5699.200195
2015-06-01,5777.200195,5777.200195,5390.50,5459.00,000,5459.00
2015-05-01,5790.00,5901.799805,5574.600098,5777.200195,000,5777.200195
2015-04-01,5891.50,5996.399902,5749.899902,5790.00,000,5790.00
2015-03-02,5928.799805,5996.899902,5748.700195,5891.50,000,5891.50
2015-02-02,5588.299805,5955.50,5588.299805,5928.799805,000,5928.799805
2015-01-02,5411.00,5619.50,5267.399902,5588.299805,000,5588.299805
2014-12-01,5313.00,5486.700195,5142.799805,5411.00,254562800,5411.00
2014-11-03,5526.600098,5550.299805,5292.899902,5313.00,579617900,5313.00
2014-10-01,5292.799805,5526.600098,5122.00,5526.600098,658152900,5526.600098
2014-09-01,5625.899902,5672.700195,5253.100098,5292.799805,621233300,5292.799805
2014-08-01,5632.899902,5679.50,5425.200195,5625.899902,643462700,5625.899902
2014-07-01,5395.700195,5644.200195,5370.899902,5632.899902,550377700,5632.899902
2014-06-02,5484.100098,5526.00,5373.600098,5395.700195,648226000,5395.700195
2014-05-01,5489.100098,5541.700195,5372.100098,5492.50,610837600,5492.50
2014-04-01,5394.799805,5554.50,5350.50,5489.100098,588012300,5489.100098
2014-03-03,5404.799805,5462.299805,5288.50,5394.799805,703314200,5394.799805
2014-02-03,5190.00,5461.700195,5052.200195,5404.799805,734607100,5404.799805
2014-01-02,5352.200195,5383.399902,5158.899902,5190.00,519725200,5190.00
2013-12-02,5320.00,5367.399902,5028.200195,5352.200195,634746500,5352.200195
2013-11-01,5425.50,5439.200195,5284.899902,5320.100098,622997300,5320.100098
2013-10-01,5218.899902,5457.299805,5118.899902,5425.50,541669500,5425.50
2013-09-02,5135.00,5314.299805,5115.100098,5218.899902,651340500,5218.899902
2013-08-01,5052.00,5168.200195,5007.899902,5135.00,717313000,5135.00
2013-07-01,4802.600098,5098.50,4702.700195,5052.00,108600500,5052.00
2013-06-03,4926.600098,4933.299805,4632.299805,4802.600098,000,4802.600098
2013-05-01,5187.299805,5249.600098,4897.899902,4926.600098,000,4926.600098
2013-04-02,4966.50,5195.100098,4883.700195,5191.200195,000,5191.200195
2013-03-01,5104.100098,5163.50,4927.899902,4966.50,000,4966.50
2013-02-01,4878.799805,5112.50,4869.50,5104.100098,000,5104.100098
2013-01-02,4648.899902,4906.200195,4648.899902,4878.799805,000,4878.799805
2012-12-03,4506.00,4688.600098,4500.200195,4649.00,000,4649.00
2012-11-01,4517.00,4519.299805,4334.299805,4506.00,000,4506.00
2012-10-01,4387.00,4581.799805,4375.00,4517.00,000,4517.00
2012-09-03,4310.00,4421.00,4261.200195,4387.00,000,4387.00
2012-08-01,4269.200195,4403.899902,4212.700195,4316.100098,000,4316.100098
2012-07-02,4094.600098,4288.100098,4062.300049,4269.200195,000,4269.200195
2012-06-01,4076.300049,4159.299805,3985.00,4094.600098,000,4094.600098
2012-05-01,4398.600098,4448.50,4024.800049,4076.300049,000,4076.300049
2012-04-02,4349.399902,4397.899902,4248.899902,4396.600098,000,4396.600098
2012-03-01,4291.00,4361.100098,4143.700195,4335.200195,000,4335.200195
2012-02-01,4258.899902,4318.799805,4170.200195,4298.50,000,4298.50
2012-01-03,4069.899902,4315.600098,4069.100098,4262.700195,000,4262.700195
2011-12-01,4157.50,4335.200195,4038.100098,4056.600098,000,4056.600098
2011-11-01,4278.100098,4365.00,3973.800049,4119.799805,000,4119.799805
2011-10-03,3990.600098,4417.600098,3840.199951,4298.100098,000,4298.100098
2011-09-01,4297.899902,4354.600098,3862.399902,4008.600098,000,4008.600098
2011-08-01,4440.899902,4517.399902,3765.899902,4296.50,000,4296.50
