Date,Open,High,Low,Close,Volume,Adj Close
2008-08-01,27500.269531,27502.650391,25872.25,26290.990234,135154100,26290.990234
2008-07-01,29395.490234,29395.490234,26647.550781,27501.019531,161666700,27501.019531
2008-06-02,31968.599609,32001.130859,29098.150391,29395.490234,149148800,29395.490234
2008-05-02,30289.910156,32211.480469,30238.410156,31975.470703,152819500,31975.470703
2008-04-01,30916.039062,32292.919922,30244.910156,30281.410156,170530100,30281.410156
2008-03-03,28904.710938,31109.169922,28080.630859,30912.990234,174068200,30912.990234
2008-02-01,28793.339844,30633.710938,27472.269531,28918.519531,152813100,28918.519531
2008-01-02,29536.830078,29733.560547,25282.310547,28793.640625,157388900,28793.640625
2007-12-03,29770.519531,31452.970703,28839.75,29536.830078,98370600,29536.830078
2007-11-01,31411.980469,31411.980469,27647.470703,29770.519531,140371900,29770.519531
2007-10-01,30298.410156,32851.140625,30266.589844,31458.669922,150148000,31458.669922
2007-09-03,30347.859375,31090.480469,29573.589844,30296.189453,121601200,30296.189453
2007-08-01,30639.009766,30982.449219,26445.839844,30347.859375,144163500,30347.859375
2007-07-02,31151.050781,32555.359375,29348.730469,30659.660156,153641100,30659.660156
2007-06-01,31402.970703,32564.349609,30267.00,31151.050781,132617900,31151.050781
2007-05-02,28996.710938,32029.449219,28921.179688,31398.960938,136854100,31398.960938
2007-04-02,28749.460938,30057.740234,28738.220703,28996.710938,113936900,28996.710938
2007-03-01,26581.589844,28756.470703,25691.580078,28747.689453,132339400,28747.689453
2007-02-01,27561.490234,28940.109375,26320.259766,26638.949219,183381500,26638.949219
2007-01-02,26448.320312,27621.980469,25400.330078,27561.490234,141729800,27561.490234
2006-12-04,24962.009766,26450.449219,24878.189453,26448.320312,113158800,26448.320312
2006-11-01,23046.949219,25006.359375,22880.130859,24962.009766,120405400,24962.009766
2006-10-02,21933.929688,23461.490234,21479.070312,23046.949219,131496600,23046.949219
2006-09-01,21057.300781,21946.429688,20481.699219,21937.109375,115171900,21937.109375
